race_id,馬名,馬番,tags,comment
20260503_KYOTO_03,ソロンゴ,5,"[{""label"": ""対抗○"", ""type"": ""good""}]",18頭立て中、AIによる総合指数は2位（スコア: 78.3）。指数トップの馬とはわずか13.7ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。鞍上は古川吉騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,ドールズ,17,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は3位（スコア: 66.9）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。高倉騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,ティアラティアレ,10,[],18頭立て中、AIによる総合指数は4位（スコア: 40.8）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。鞍上は▲川端騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,セカンドトゥベスト,1,"[{""label"": ""過剰人気"", ""type"": ""bad""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は5位（スコア: 36.8）。トップとの指数差が55.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。単勝2.9倍と世間の人気は一本被りしているが、AIの勝率評価は0.3%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の岩田望騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,クラリノ,2,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は6位（スコア: 28.4）。トップとの指数差が63.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の松山騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,ルナフィオーレ,13,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は7位（スコア: 22.7）。トップとの指数差が69.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。Mデムーロ騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,ベネディクション,7,[],18頭立て中、AIによる総合指数は8位（スコア: 22.7）。トップとの指数差が69.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は菱田騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,サトノカスターニャ,11,[],18頭立て中、AIによる総合指数は9位（スコア: 22.4）。トップとの指数差が69.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は北村友騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,ヴィーラー,8,[],18頭立て中、AIによる総合指数は10位（スコア: 22.2）。トップとの指数差が69.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は角田和騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,ペプチドブッドレア,6,[],18頭立て中、AIによる総合指数は11位（スコア: 22.1）。トップとの指数差が69.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は団野騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,クーブグラッセ,3,"[{""label"": ""AI穴▲"", ""type"": ""good""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は12位（スコア: 22.0）。トップとの指数差が70.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の国分恭騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,ミラキュラスアース,4,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は13位（スコア: 21.7）。トップとの指数差が70.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の吉村騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_03,ハヤテノオジョー,18,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は14位（スコア: 21.6）。トップとの指数差が70.4とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。鮫島駿騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,ワンワールド,14,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は15位（スコア: 20.8）。トップとの指数差が71.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。酒井騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,グッデイ,12,[],18頭立て中、AIによる総合指数は16位（スコア: 20.2）。トップとの指数差が71.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は秋山稔騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_03,カモメガトンダ,16,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は17位（スコア: 20.2）。トップとの指数差が71.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。松若騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_03,ノーブルサンライズ,15,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は18位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。国分優騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_04,ニキータ,12,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",18頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上はMデムーロ騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,シルヴァークラウン,7,"[{""label"": ""対抗○"", ""type"": ""good""}]",18頭立て中、AIによる総合指数は2位（スコア: 61.2）。指数トップの馬とはわずか30.8ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。鞍上は国分優騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,ラガーダブルエイト,14,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は3位（スコア: 57.2）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。荻野琢騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_04,パルフルール,18,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は4位（スコア: 38.0）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。北村友騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_04,サンマルマニック,2,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は5位（スコア: 30.7）。トップとの指数差が61.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の藤懸騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_04,タイガーロード,4,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は6位（スコア: 27.0）。トップとの指数差が65.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の酒井騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_04,タナブイハチターボ,5,[],18頭立て中、AIによる総合指数は7位（スコア: 24.5）。トップとの指数差が67.5とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は古川吉騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,ダノンプレリュード,15,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は8位（スコア: 24.4）。トップとの指数差が67.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。団野騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_04,ジュエルブリス,3,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は9位（スコア: 24.2）。トップとの指数差が67.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の鮫島駿騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_04,リアンマヒナ,6,[],18頭立て中、AIによる総合指数は10位（スコア: 23.7）。トップとの指数差が68.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は岩田望騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,サトノフレイ,17,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は11位（スコア: 23.2）。トップとの指数差が68.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。川田騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_04,ゴッドアイ,13,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は12位（スコア: 23.1）。トップとの指数差が68.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。松山騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_04,レッドアイスビア,8,[],18頭立て中、AIによる総合指数は13位（スコア: 22.9）。トップとの指数差が69.1とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は角田和騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,アラビアンジョイ,11,[],18頭立て中、AIによる総合指数は14位（スコア: 21.8）。トップとの指数差が70.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は吉村騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,オースミサイファー,1,"[{""label"": ""AI穴▲"", ""type"": ""good""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は15位（スコア: 21.4）。トップとの指数差が70.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の国分恭騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_04,ロングジーニアス,16,"[{""label"": ""外枠"", ""type"": ""neutral""}]",18頭立て中、AIによる総合指数は16位（スコア: 20.7）。トップとの指数差が71.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。松若騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_04,アスターリコッタ,9,[],18頭立て中、AIによる総合指数は17位（スコア: 20.1）。トップとの指数差が71.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は菱田騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_04,ハイラブエナン,10,[],18頭立て中、AIによる総合指数は18位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は▲川端騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_05,スリーキズナヒメ,5,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",13頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上は松若騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_05,ラヴズプレミアム,3,"[{""label"": ""対抗○"", ""type"": ""good""}]",13頭立て中、AIによる総合指数は2位（スコア: 66.3）。指数トップの馬とはわずか25.7ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。鞍上は北村友騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_05,ダノンワンダー,1,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は3位（スコア: 51.5）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の岩田望騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_05,ラルヴァンダード,11,"[{""label"": ""外枠"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は4位（スコア: 47.6）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（11枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。鮫島駿騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_05,ロードスタニング,6,"[{""label"": ""過剰人気"", ""type"": ""bad""}]",13頭立て中、AIによる総合指数は5位（スコア: 30.8）。トップとの指数差が61.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。単勝1.5倍と世間の人気は一本被りしているが、AIの勝率評価は0.5%と辛口。期待値の観点からは過剰人気気味であり、配当妙味を考えると少し疑ってかかりたい存在だ。鞍上は川田騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_05,シャイニングスター,7,"[{""label"": ""AI穴▲"", ""type"": ""good""}, {""label"": ""外枠"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は6位（スコア: 27.3）。トップとの指数差が64.7とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（7枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。吉村騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_05,ピースペシフィック,2,"[{""label"": ""好枠(内)"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は7位（スコア: 27.0）。トップとの指数差が65.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の池添騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_05,ソルトハッピー,10,"[{""label"": ""外枠"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は8位（スコア: 25.1）。トップとの指数差が66.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（10枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。団野騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_05,スーパービジー,12,"[{""label"": ""外枠"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は9位（スコア: 21.4）。トップとの指数差が70.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（12枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。幸騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_05,ルクスディグニティ,13,"[{""label"": ""外枠"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は10位（スコア: 21.2）。トップとの指数差が70.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（13枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。岩部騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_05,テイクザスローン,4,[],13頭立て中、AIによる総合指数は11位（スコア: 20.1）。トップとの指数差が71.9とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は高倉騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_05,シャインヴィーラ,9,"[{""label"": ""外枠"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は12位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（9枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。太宰騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_05,ホワイトラバーズ,8,"[{""label"": ""外枠"", ""type"": ""neutral""}]",13頭立て中、AIによる総合指数は13位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。外枠（8枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。国分優騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_06,シュドゥン,7,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",11頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上は池添騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,デルマサクラサク,1,"[{""label"": ""対抗○"", ""type"": ""good""}]",11頭立て中、AIによる総合指数は2位（スコア: 24.2）。指数トップの馬とはわずか67.8ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。内枠（1枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の鮫島駿騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_06,マーゴットレジーナ,10,[],11頭立て中、AIによる総合指数は3位（スコア: 22.5）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。鞍上は角田和騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,ラテライト,3,"[{""label"": ""AI穴▲"", ""type"": ""good""}]",11頭立て中、AIによる総合指数は4位（スコア: 21.8）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。鞍上は菱田騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,アリストクラシア,4,[],11頭立て中、AIによる総合指数は5位（スコア: 21.7）。トップとの指数差が70.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は岩田望騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,アリュールテーラー,8,[],11頭立て中、AIによる総合指数は6位（スコア: 21.4）。トップとの指数差が70.6とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は国分優騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,バシリス,6,[],11頭立て中、AIによる総合指数は7位（スコア: 21.2）。トップとの指数差が70.8とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は松山騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,シゲルオトヒメ,5,[],11頭立て中、AIによる総合指数は8位（スコア: 21.0）。トップとの指数差が71.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は酒井騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,アロマフェリス,11,[],11頭立て中、AIによる総合指数は9位（スコア: 20.8）。トップとの指数差が71.2とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は川田騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,ニホンピロマリンバ,9,[],11頭立て中、AIによる総合指数は10位（スコア: 20.7）。トップとの指数差が71.3とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。鞍上は幸騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_06,メイショウウメゴチ,2,[],11頭立て中、AIによる総合指数は11位（スコア: 20.0）。トップとの指数差が72.0とやや開いており、能力だけでねじ伏せるには厳しい。上位進出には展開の助けや極端な馬場バイアスが必要になるだろう。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の藤懸騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
20260503_KYOTO_07,スウィッチインラヴ,4,"[{""label"": ""AI本命◎"", ""type"": ""good""}]",12頭立て中、AIによる総合指数は1位（スコア: 92.0）。本モデルが算出した各種ファクターの中で最も高い評価を獲得しており、今回のレースにおける絶対的な中心候補だ。鞍上は北村友騎手が務める。極端な不利のない枠番から、馬の持ち味をどう引き出すか注目したい。
20260503_KYOTO_07,カクウチ,10,"[{""label"": ""対抗○"", ""type"": ""good""}, {""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は2位（スコア: 51.4）。指数トップの馬とはわずか40.6ポイント差に迫っており、展開の綾や枠順の利で十分に逆転可能な圏内にいる。外枠（10枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。菱田騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_07,アンディムジーク,11,"[{""label"": ""外枠"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は3位（スコア: 49.0）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。外枠（11枠）に入ったことで距離ロスや展開の不利を受けるリスクがある。団野騎手の手腕によるポジション取りがカギを握る。
20260503_KYOTO_07,トライアンフパス,2,"[{""label"": ""AI穴▲"", ""type"": ""good""}, {""label"": ""好枠(内)"", ""type"": ""neutral""}]",12頭立て中、AIによる総合指数は4位（スコア: 46.5）。上位馬と遜色ない能力スコアをマークしており、連軸やフォーメーションの2列目として馬券内に食い込むポテンシャルは極めて高い。内枠（2枠）を引き当てたことでロスなく立ち回れるのは大きなプラス材料。鞍上の国分恭騎手がいかに内を捌いて導くかが勝負の分かれ目になりそうだ。
